,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
0,KSD15_d_ConsProd,ConsProd_j3033_4.rcp,dt,330,,,True,,,0,None
1,KSD15_d_ConsProd,ConsProd_j305_2.rcp,dt,330,,,True,,,0,None
2,KSD15_d_ConsProd,ConsProd_j305_8.rcp,dt,330,,,True,,,0,None
3,KSD15_d_ConsProd,ConsProd_j3031_5.rcp,dt,330,,,True,,,0,None
4,KSD15_d_ConsProd,ConsProd_j3014_5.rcp,dt,330,,,True,,,0,None
5,KSD15_d_ConsProd,ConsProd_j3016_5.rcp,dt,330,,,True,,,0,None
6,KSD15_d_ConsProd,ConsProd_j3028_3.rcp,dt,330,,,True,,,0,None
7,KSD15_d_ConsProd,ConsProd_j3011_7.rcp,dt,330,,,True,,,0,None
8,KSD15_d_ConsProd,ConsProd_j3012_5.rcp,dt,330,,,True,,,0,None
9,KSD15_d_ConsProd,ConsProd_j3040_2.rcp,dt,330,,,True,,,0,None
10,KSD15_d_ConsProd,ConsProd_j301_8.rcp,dt,330,,,True,,,0,None
11,KSD15_d_ConsProd,ConsProd_j3019_6.rcp,dt,7.641179084777832,0.0,1.0,True,330.0,0.0,1,[330]
12,KSD15_d_ConsProd,ConsProd_j3018_9.rcp,dt,330,,,True,,,0,None
13,KSD15_d_ConsProd,ConsProd_j3024_8.rcp,dt,330,,,True,,,0,None
14,KSD15_d_ConsProd,ConsProd_j3014_2.rcp,dt,330,,,True,,,0,None
15,KSD15_d_ConsProd,ConsProd_j3048_9.rcp,dt,330,,,True,,,0,None
16,KSD15_d_ConsProd,ConsProd_j3012_7.rcp,dt,330,,,True,,,0,None
17,KSD15_d_ConsProd,ConsProd_j302_1.rcp,dt,330,,,True,,,0,None
18,KSD15_d_ConsProd,ConsProd_j3017_8.rcp,dt,330,,,True,,,0,None
19,KSD15_d_ConsProd,ConsProd_j3027_1.rcp,dt,330,,,True,,,0,None
20,KSD15_d_ConsProd,ConsProd_j3024_4.rcp,dt,330,,,True,,,0,None
21,KSD15_d_ConsProd,ConsProd_j3036_7.rcp,dt,330,,,True,,,0,None
22,KSD15_d_ConsProd,ConsProd_j3048_5.rcp,dt,330,,,True,,,0,None
