,dataset,file,model,time,gap%,nodes,is_feasible,obtimal%,dev_best%,solution_count,all_solutions
0,KSD15_d_ConsProd,ConsProd_j3033_4.rcp,dt,184.13351798057556,0.33157894736842103,1.0,True,760.0,0.0,1,[760]
1,KSD15_d_ConsProd,ConsProd_j305_2.rcp,dt,330.0,,,True,,,0,None
2,KSD15_d_ConsProd,ConsProd_j305_8.rcp,dt,330.0,,,True,,,0,None
3,KSD15_d_ConsProd,ConsProd_j3031_5.rcp,dt,173.074462890625,0.5336721728081322,1.0,True,787.0,0.0,1,[787]
4,KSD15_d_ConsProd,ConsProd_j3014_5.rcp,dt,130.02563190460205,,1.0,True,inf,,0,None
5,KSD15_d_ConsProd,ConsProd_j3016_5.rcp,dt,330.0,,,True,,,0,None
6,KSD15_d_ConsProd,ConsProd_j3028_3.rcp,dt,108.07114815711975,0.6015857284440039,1.0,True,1009.0,0.0,1,[1009]
7,KSD15_d_ConsProd,ConsProd_j3011_7.rcp,dt,59.137266874313354,,1.0,True,inf,,0,None
8,KSD15_d_ConsProd,ConsProd_j3012_5.rcp,dt,117.08828997612,0.7232767232767233,1.0,True,1001.0,0.0,1,[1001]
9,KSD15_d_ConsProd,ConsProd_j3040_2.rcp,dt,77.01882600784302,0.48602878916172737,1.0,True,1181.0,0.0,1,[1181]
10,KSD15_d_ConsProd,ConsProd_j301_8.rcp,dt,97.09713888168335,0.7086614173228346,1.0,True,1016.0,0.0,1,[1016]
11,KSD15_d_ConsProd,ConsProd_j3019_6.rcp,dt,11.321560144424438,0.0,1.0,True,330.0,0.0,1,[330]
12,KSD15_d_ConsProd,ConsProd_j3018_9.rcp,dt,117.04566216468811,0.5860995850622407,1.0,True,964.0,0.0,1,[964]
13,KSD15_d_ConsProd,ConsProd_j3024_8.rcp,dt,112.0240650177002,,1.0,True,inf,,0,None
14,KSD15_d_ConsProd,ConsProd_j3014_2.rcp,dt,6.002449035644531,,0.0,True,inf,,0,None
15,KSD15_d_ConsProd,ConsProd_j3048_9.rcp,dt,13.278444051742554,,1.0,True,inf,,0,None
16,KSD15_d_ConsProd,ConsProd_j3012_7.rcp,dt,23.150758981704712,1.0,1.0,True,1181.0,0.0,1,[1181]
17,KSD15_d_ConsProd,ConsProd_j302_1.rcp,dt,170.15149784088135,0.35858585858585856,1.0,True,792.0,0.0,1,[792]
18,KSD15_d_ConsProd,ConsProd_j3017_8.rcp,dt,68.01312184333801,0.0,1.0,True,413.0,0.0,1,[413]
19,KSD15_d_ConsProd,ConsProd_j3027_1.rcp,dt,178.02320003509521,0.6242105263157894,1.0,True,950.0,0.0,1,[950]
20,KSD15_d_ConsProd,ConsProd_j3024_4.rcp,dt,119.62395811080933,0.0,1.0,True,645.0,0.0,1,[645]
21,KSD15_d_ConsProd,ConsProd_j3036_7.rcp,dt,175.020742893219,0.45108695652173914,1.0,True,920.0,0.0,1,[920]
22,KSD15_d_ConsProd,ConsProd_j3048_5.rcp,dt,200.03729391098022,0.13886113886113374,1.0,True,1001.0,0.0,1,[1001]
23,KSD15_d_ConsProd,ConsProd_j301_3.rcp,dt,161.03569316864014,0.49702380952380953,1.0,True,1008.0,0.0,1,[1008]
24,KSD15_d_ConsProd,ConsProd_j3032_3.rcp,dt,82.11985111236572,0.6918652423993427,1.0,True,1217.0,0.0,1,[1217]
25,KSD15_d_ConsProd,ConsProd_j3047_2.rcp,dt,193.04655504226685,0.1712121212121212,1.0,True,660.0,0.15151515151515152,2,"[660, 662]"
26,KSD15_d_ConsProd,ConsProd_j303_1.rcp,dt,125.03653597831726,0.39334470989761083,1.0,True,1172.0,0.0,1,[1172]
27,KSD15_d_ConsProd,ConsProd_j3043_2.rcp,dt,179.023521900177,,1.0,True,inf,,0,None
28,KSD15_d_ConsProd,ConsProd_j3020_7.rcp,dt,148.23079085350037,0.0,1.0,True,456.0,24.56140350877193,2,"[456, 680]"
29,KSD15_d_ConsProd,ConsProd_j304_1.rcp,dt,45.3312029838562,0.0,1.0,True,339.0,44.936086529006886,3,"[339, 567, 568]"
30,KSD15_d_ConsProd,ConsProd_j3030_8.rcp,dt,160.03621292114258,0.5668016194331984,1.0,True,988.0,0.0,1,[988]
31,KSD15_d_ConsProd,ConsProd_j3018_5.rcp,dt,167.03049206733704,0.42487562189054706,1.0,True,1005.0,0.0,1,[1005]
32,KSD15_d_ConsProd,ConsProd_j3012_2.rcp,dt,187.65291595458984,0.0,1.0,True,340.0,50.3781512605042,7,"[340, 477, 478, 480, 481, 493, 830]"
33,KSD15_d_ConsProd,ConsProd_j3047_1.rcp,dt,192.0403618812561,0.0,1.0,True,821.0,0.0,1,[821]
34,KSD15_d_ConsProd,ConsProd_j3011_5.rcp,dt,101.1063289642334,,1.0,True,inf,,0,None
35,KSD15_d_ConsProd,ConsProd_j3011_1.rcp,dt,142.08368396759033,,1.0,True,inf,,0,None
36,KSD15_d_ConsProd,ConsProd_j3045_7.rcp,dt,76.02553987503052,,1.0,True,inf,,0,None
37,KSD15_d_ConsProd,ConsProd_j3031_8.rcp,dt,95.10966992378235,0.33499170812603646,1.0,True,1206.0,0.0,1,[1206]
38,KSD15_d_ConsProd,ConsProd_j3026_8.rcp,dt,202.07325100898743,0.5740498034076016,1.0,True,763.0,0.0,1,[763]
39,KSD15_d_ConsProd,ConsProd_j3028_7.rcp,dt,200.0299870967865,0.4742014742014742,1.0,True,814.0,0.0,1,[814]
40,KSD15_d_ConsProd,ConsProd_j3037_3.rcp,dt,64.08519411087036,0.4773071104387292,1.0,True,1322.0,0.0,1,[1322]
41,KSD15_d_ConsProd,ConsProd_j3044_1.rcp,dt,229.0435597896576,,1.0,True,inf,,0,None
42,KSD15_d_ConsProd,ConsProd_j3019_5.rcp,dt,101.01155304908752,0.5373001776198935,1.0,True,1126.0,0.0,1,[1126]
43,KSD15_d_ConsProd,ConsProd_j3036_10.rcp,dt,122.03576612472534,0.45521023765996343,1.0,True,1094.0,0.0,1,[1094]
44,KSD15_d_ConsProd,ConsProd_j3025_2.rcp,dt,203.0089979171753,0.41796875,1.0,True,768.0,0.0,1,[768]
45,KSD15_d_ConsProd,ConsProd_j3032_4.rcp,dt,72.36057496070862,0.45081967213114754,1.0,True,1220.0,0.0,1,[1220]
46,KSD15_d_ConsProd,ConsProd_j3031_2.rcp,dt,193.05940294265747,,1.0,True,inf,,0,None
47,KSD15_d_ConsProd,ConsProd_j3047_7.rcp,dt,209.02717900276184,,1.0,True,inf,,0,None
48,KSD15_d_ConsProd,ConsProd_j3038_5.rcp,dt,67.04249501228333,0.13201970443349753,1.0,True,1015.0,0.0,1,[1015]
49,KSD15_d_ConsProd,ConsProd_j3025_4.rcp,dt,158.0682978630066,,1.0,True,inf,,0,None
50,KSD15_d_ConsProd,ConsProd_j3030_5.rcp,dt,147.11015796661377,0.4868995633187773,1.0,True,916.0,0.0,1,[916]
51,KSD15_d_ConsProd,ConsProd_j307_10.rcp,dt,149.05418300628662,0.6741452991452987,1.0,True,936.0,0.0,1,[936]
52,KSD15_d_ConsProd,ConsProd_j3016_9.rcp,dt,150.03111600875854,0.4418848167539267,1.0,True,955.0,0.0,1,[955]
53,KSD15_d_ConsProd,ConsProd_j3045_5.rcp,dt,157.08724188804626,,1.0,True,inf,,0,None
54,KSD15_d_ConsProd,ConsProd_j3043_7.rcp,dt,157.0834138393402,0.3028515240904618,1.0,True,1017.0,0.0,1,[1017]
